latitude,longitude,cluster
37.76853,-122.42226,3
37.77275,-122.42217,3
37.77614,-122.42275,3
37.77776,-122.42341,3
37.77667,-122.42473,3
37.77625,-122.42621,3
37.77531,-122.42599,3
37.77532,-122.42599,3
37.77501,-122.42591,3
37.77501,-122.42591,3
37.77431,-122.42582,3
37.77385,-122.42741,3
37.77123,-122.42688,3
37.77015,-122.42917,3
37.76849,-122.42766,3
37.76549,-122.43132,3
37.76447,-122.4328,3
37.76615,-122.42879,3
37.76629,-122.42634,3
37.76654,-122.42229,3
37.76656,-122.42212,3
37.76658,-122.4221,3
37.77259,-122.42256,3
37.77473,-122.41984,3
37.77695,-122.41742,3
37.77834,-122.41521,3
37.77992,-122.41326,3
37.7826,-122.4123,3
37.78388,-122.413,3
37.78355,-122.41574,3
37.78348,-122.41604,3
37.7832,-122.41785,3
37.78321,-122.41782,3
37.78215,-122.41857,3
37.78261,-122.41574,3
37.78447,-122.4159,3
37.78483,-122.4126,3
37.7856,-122.40949,3
37.78679,-122.40965,3
37.79008,-122.41044,3
37.7917,-122.41106,3
37.79271,-122.41427,3
37.79522,-122.41488,3
37.79897,-122.41566,3
37.80008,-122.41218,3
37.79993,-122.40966,3
37.79901,-122.40827,3
37.79901,-122.40827,3
37.79902,-122.40828,3
37.79848,-122.40746,3
37.79732,-122.40582,3
37.79558,-122.40505,3
37.79045,-122.40396,3
37.78715,-122.40314,3
37.78492,-122.40023,3
37.78242,-122.40157,3
37.78381,-122.40192,3
37.78461,-122.40089,3
37.78459,-122.4009,3
37.78461,-122.40089,3
37.78473,-122.40073,3
37.78476,-122.40072,3
37.78474,-122.4007,3
37.78613,-122.39916,3
37.78674,-122.40004,3
37.78747,-122.40109,3
37.78825,-122.40244,3
37.78953,-122.40218,3
37.7899,-122.40217,3
37.79097,-122.40239,3
37.79249,-122.40328,3
37.79244,-122.40595,3
37.79204,-122.41039,3
37.79175,-122.41068,3
37.79175,-122.41068,3
37.7922,-122.40773,3
37.79049,-122.40761,3
37.78882,-122.40821,3
37.78662,-122.40792,3
37.78651,-122.40874,3
37.7865,-122.40878,3
37.78625,-122.41077,3
37.78624,-122.41077,3
37.7866,-122.411,3
37.78572,-122.41009,3
37.78544,-122.40917,3
37.78423,-122.408,3
37.78278,-122.4064,3
37.78142,-122.4047,3
37.77873,-122.40146,3
37.77684,-122.39853,3
37.77672,-122.39851,4
37.77672,-122.39851,4
37.77446,-122.40132,4
37.77166,-122.4049,4
37.76944,-122.40201,4
37.76424,-122.40152,4
37.76109,-122.39957,4
37.75718,-122.39892,4
37.75595,-122.39883,4
37.75596,-122.39883,4
37.75986,-122.39914,4
37.76015,-122.39412,4
37.763,-122.393,4
37.77275,-122.39885,4
37.7754,-122.40176,4
37.77743,-122.40376,4
37.78058,-122.3999,4
37.78106,-122.39922,4
37.78422,-122.39487,4
37.78839,-122.39089,4
37.7884,-122.39088,4
37.78767,-122.39053,4
37.78583,-122.39318,4
37.78516,-122.39436,4
37.78219,-122.39253,4
37.78047,-122.39025,4
37.78037,-122.3904,4
37.78036,-122.39041,4
37.78108,-122.39014,4
37.78246,-122.38836,4
37.78331,-122.38833,4
37.78489,-122.38816,4
37.78726,-122.38796,4
37.78993,-122.39117,4
37.79264,-122.39407,4
37.79339,-122.39641,4
37.79623,-122.39695,4
37.79926,-122.39999,4
37.80165,-122.39993,4
37.80312,-122.4012,4
37.80459,-122.40274,4
37.80676,-122.40626,4
37.80715,-122.40908,4
37.80647,-122.41411,4
37.8063,-122.41581,4
37.80606,-122.41757,4
37.80616,-122.4185,4
37.80616,-122.4185,4
37.80599,-122.41818,4
37.80431,-122.41586,4
37.80091,-122.41106,4
37.79923,-122.40856,4
37.79826,-122.40716,4
37.79668,-122.40531,4
37.79231,-122.40499,4
37.79221,-122.40791,4
37.79246,-122.41066,4
37.79257,-122.4107,4
37.79207,-122.41047,4
37.79202,-122.40748,4
37.79185,-122.4072,4
37.79185,-122.4072,4
37.7915,-122.40726,4
37.79137,-122.40412,4
37.78659,-122.40238,4
37.78564,-122.40288,4
37.7857,-122.40574,4
37.78576,-122.40654,4
37.78576,-122.40654,4
37.78467,-122.40723,4
37.78363,-122.40854,4
37.78047,-122.4125,4
37.77874,-122.41492,4
37.77896,-122.4153,4
37.77896,-122.4153,4
37.77901,-122.41535,4
37.77865,-122.41688,4
37.77831,-122.42023,4
37.77786,-122.42317,4
37.78308,-122.42423,4
37.78907,-122.42547,4
37.79145,-122.42592,4
37.79583,-122.42681,4
37.80079,-122.42781,4
37.80093,-122.42773,4
37.80116,-122.42672,4
37.80095,-122.42622,4
37.79839,-122.42567,4
37.79545,-122.4251,4
37.7958,-122.42362,4
37.79585,-122.42359,4
37.79585,-122.42359,4
37.79683,-122.42375,4
37.7996,-122.42431,4
37.80012,-122.42684,4
37.80008,-122.43316,4
37.79996,-122.43427,4
37.80015,-122.43452,4
37.80097,-122.43636,4
37.803,-122.43412,4
37.8053,-122.43216,4
37.8053,-122.43216,4
37.80488,-122.43193,4
37.80402,-122.42666,4
37.80469,-122.42142,4
37.80492,-122.4198,4
37.80517,-122.41736,4
37.80497,-122.41689,4
37.80177,-122.41225,4
37.79776,-122.4065,4
37.79672,-122.40532,4
37.79512,-122.40455,4
37.79512,-122.40455,4
37.7951,-122.40448,4
37.79472,-122.40521,4
37.79475,-122.40504,4
37.79119,-122.40444,4
37.78758,-122.40363,4
37.7858,-122.40204,4
37.78451,-122.40008,4
37.78103,-122.39564,4
37.77892,-122.39284,4
37.77581,-122.39446,4
37.77137,-122.39789,4
37.75863,-122.39227,4
37.73416,-122.40489,4
37.72045,-122.39979,4
37.69428,-122.39174,2
37.67674,-122.3885,2
37.65371,-122.40698,2
37.64008,-122.40555,2
37.62716,-122.40194,2
37.61447,-122.39655,2
37.61735,-122.38497,2
37.61548,-122.38481,2
37.61652,-122.38627,2
37.68685,-122.39026,2
37.70365,-122.39408,2
37.71679,-122.39907,2
37.72983,-122.40388,7
37.74347,-122.40614,7
37.75713,-122.40378,7
37.76818,-122.40617,7
37.76955,-122.41634,7
37.77232,-122.42356,7
37.77572,-122.42423,7
37.77692,-122.42256,7
37.77658,-122.42139,7
37.77683,-122.42294,7
37.77692,-122.42281,7
37.77686,-122.42279,7
37.77748,-122.41866,7
37.77775,-122.41695,7
37.77813,-122.41524,7
37.78054,-122.4119,7
37.78248,-122.41011,7
37.78419,-122.40781,7
37.78611,-122.40534,7
37.78974,-122.40127,7
37.79184,-122.40211,7
37.79293,-122.40014,7
37.79585,-122.3997,7
37.79932,-122.39819,7
37.7954,-122.40079,7
37.79594,-122.40083,7
37.79531,-122.40057,7
37.79489,-122.40118,7
37.79504,-122.40108,7
37.79521,-122.40085,7
37.79477,-122.40306,7
37.79597,-122.40508,7
37.79475,-122.4049,7
37.79375,-122.4054,7
37.79008,-122.40626,7
37.79049,-122.40441,7
37.78712,-122.40314,7
37.78367,-122.39875,7
37.77825,-122.39216,7
37.77775,-122.39215,7
37.77524,-122.39527,7
37.76487,-122.39311,7
37.75129,-122.39139,7
37.72702,-122.40219,7
37.71426,-122.3972,2
37.70127,-122.3933,2
37.67711,-122.38844,2
37.66521,-122.39715,2
37.6407,-122.40571,2
37.62772,-122.40208,2
37.61651,-122.38614,2
37.6165,-122.38622,2
37.6165,-122.38623,2
37.61649,-122.38622,2
37.61648,-122.38621,2
37.61648,-122.38623,2
37.61653,-122.38623,2
37.61652,-122.38624,2
37.61651,-122.38623,2
37.61649,-122.38624,2
37.61654,-122.38622,2
37.61519,-122.39034,2
37.6162,-122.38862,2
37.61796,-122.38624,2
37.61796,-122.38624,2
37.61801,-122.38607,2
37.61798,-122.38604,2
37.61679,-122.38422,2
37.61477,-122.38564,2
37.61455,-122.38647,2
37.61442,-122.39313,2
37.6865,-122.39015,2
37.70625,-122.39461,7
37.71912,-122.39965,7
37.73225,-122.40476,7
37.74607,-122.40482,7
37.76007,-122.40639,7
37.77252,-122.40669,7
37.78012,-122.39994,7
37.78078,-122.39918,7
37.78377,-122.39705,7
37.78746,-122.4004,7
37.78863,-122.40157,7
37.78817,-122.4014,7
37.78851,-122.4018,7
37.78849,-122.40176,7
37.78858,-122.40174,7
37.78859,-122.40169,7
37.78831,-122.40175,7
37.78823,-122.40254,7
37.78567,-122.40597,7
37.78409,-122.40786,7
37.78439,-122.40444,7
37.78454,-122.40476,7
37.78454,-122.40476,7
37.78508,-122.40425,7
37.78561,-122.40583,7
37.7881,-122.40744,7
37.78881,-122.41068,7
37.79189,-122.41055,7
37.79183,-122.41085,7
37.79181,-122.4109,7
37.79186,-122.41109,7
37.79187,-122.41109,7
37.79186,-122.41109,7
37.79191,-122.41116,7
37.79192,-122.41116,7
37.79187,-122.41122,7
37.79182,-122.41123,7
37.79187,-122.41156,7
37.79178,-122.41189,7
37.79153,-122.41214,7
37.79179,-122.41169,7
37.79183,-122.41166,7
37.79181,-122.41168,7
37.79178,-122.41178,7
37.79233,-122.41185,7
37.79281,-122.41139,7
37.79228,-122.41136,7
37.79152,-122.41113,7
37.79075,-122.4153,7
37.79257,-122.41506,7
37.79588,-122.41514,7
37.79801,-122.41548,7
37.8012,-122.4161,7
37.80503,-122.41716,7
37.80541,-122.41764,7
37.80643,-122.4161,7
37.80655,-122.41606,7
37.8063,-122.41621,7
37.80678,-122.41229,7
37.80496,-122.40295,7
37.80368,-122.4016,7
37.80233,-122.4002,7
37.7987,-122.39702,7
37.7987,-122.39702,7
37.79484,-122.3935,7
37.78897,-122.38796,7
37.78462,-122.38787,7
37.78148,-122.38817,7
37.77612,-122.39402,7
37.77062,-122.39774,7
37.75751,-122.39228,7
37.74435,-122.39566,7
37.73224,-122.40449,7
37.71906,-122.39942,7
37.70612,-122.39426,7
37.69294,-122.39143,7
37.68614,-122.38989,7
37.67309,-122.39018,2
37.65349,-122.40696,2
37.64011,-122.40556,2
37.62678,-122.40183,2
37.61432,-122.39592,2
37.61608,-122.38826,2
37.61624,-122.38621,1
37.61615,-122.38624,1
37.61594,-122.38634,1
37.61588,-122.38636,1
37.61596,-122.38634,1
37.61599,-122.38633,1
37.61603,-122.38632,1
37.61617,-122.3863,1
37.61621,-122.38629,1
37.61625,-122.38629,1
37.6163,-122.38629,1
37.6164,-122.38628,1
37.61653,-122.38625,1
37.61665,-122.38625,1
37.61688,-122.38621,1
37.61653,-122.38625,1
37.61573,-122.38776,1
37.61508,-122.39071,1
37.60823,-122.38855,1
37.59945,-122.3755,1
37.59078,-122.36227,1
37.58708,-122.34607,1
37.58488,-122.32917,1
37.57485,-122.31826,1
37.56805,-122.3109,1
37.5579,-122.3003,1
37.54703,-122.29025,1
37.53631,-122.28022,1
37.52585,-122.26954,1
37.51572,-122.25811,1
37.50582,-122.24676,1
37.4969,-122.2343,1
37.4951,-122.22735,1
37.50001,-122.22426,1
37.50024,-122.2243,1
37.50024,-122.22429,1
37.49931,-122.22396,1
37.49568,-122.22992,1
37.49478,-122.23465,1
37.49478,-122.23464,1
37.50002,-122.24066,1
37.5101,-122.25196,1
37.5201,-122.26322,1
37.53008,-122.27451,1
37.54076,-122.28451,1
37.55173,-122.29483,1
37.56279,-122.3053,1
37.57284,-122.31622,1
37.58319,-122.32747,1
37.58692,-122.34327,1
37.58892,-122.35952,1
37.5972,-122.37238,1
37.60584,-122.3857,1
37.61516,-122.39838,1
37.61528,-122.39023,1
37.61528,-122.39023,1
37.61527,-122.39029,1
37.61527,-122.39038,1
37.61525,-122.39026,1
37.61526,-122.39034,1
37.61525,-122.39033,1
37.6152,-122.39023,1
37.61515,-122.39019,1
37.61515,-122.39018,1
37.61512,-122.3902,1
37.61515,-122.39027,1
37.61516,-122.39029,1
37.61517,-122.39029,1
37.61515,-122.39023,1
37.61516,-122.39023,1
37.61516,-122.39021,1
37.61515,-122.39028,1
37.6151,-122.39014,1
37.61511,-122.39011,1
37.61514,-122.39013,1
37.61513,-122.39014,1
37.61514,-122.39013,1
37.61514,-122.39014,1
37.61515,-122.39016,1
37.61509,-122.3901,1
37.6151,-122.39009,1
37.6151,-122.39013,1
37.61508,-122.3901,1
37.61505,-122.39011,1
37.61505,-122.39012,1
37.61504,-122.39015,1
37.61498,-122.39014,1
37.61498,-122.39014,1
37.61499,-122.39013,1
37.61501,-122.39013,1
37.61502,-122.39011,1
37.61502,-122.39009,1
37.61501,-122.39009,1
37.61502,-122.39008,1
37.615,-122.39009,1
37.61499,-122.39011,1
37.61499,-122.39011,1
37.615,-122.39011,1
37.61498,-122.39022,1
37.61496,-122.39019,1
37.61499,-122.39015,1
37.61498,-122.39017,1
37.61498,-122.39015,1
37.61499,-122.3901,1
37.615,-122.39011,1
37.61498,-122.39013,1
37.61497,-122.39015,1
37.61496,-122.39019,1
37.61493,-122.39025,1
37.61494,-122.39022,1
37.61493,-122.39023,1
37.61496,-122.3902,1
37.61495,-122.39019,1
37.61491,-122.39031,1
37.61493,-122.39026,1
37.61499,-122.39013,1
37.61489,-122.39029,1
37.61484,-122.39047,1
37.61497,-122.39018,1
37.61489,-122.39036,1
37.61477,-122.39064,1
37.61497,-122.39023,1
37.61493,-122.39028,1
37.61495,-122.39024,1
37.61495,-122.39024,1
37.61496,-122.39022,1
37.61499,-122.39011,1
37.615,-122.39011,1
37.615,-122.39012,1
37.61499,-122.39015,1
37.61497,-122.39012,1
37.61498,-122.39007,1
37.61501,-122.39,1
37.61498,-122.39004,1
37.61496,-122.39009,1
37.61495,-122.39009,1
37.61499,-122.39009,1
37.61502,-122.39009,1
37.615,-122.39012,1
37.61498,-122.39008,1
37.61499,-122.3901,1
37.61497,-122.39008,1
37.61501,-122.39007,1
37.61509,-122.3902,1
37.61504,-122.39018,1
37.61497,-122.39007,1
37.61504,-122.39013,1
37.61502,-122.39012,1
37.61494,-122.39005,1
37.61492,-122.39004,1
37.61499,-122.38987,1
37.61498,-122.38983,1
37.61489,-122.38995,1
37.61492,-122.38994,1
37.61488,-122.39002,1
37.61491,-122.39012,1
37.61488,-122.39007,1
37.61484,-122.38999,1
37.61479,-122.38993,1
37.61482,-122.38995,1
37.61488,-122.39003,1
37.61487,-122.39002,1
37.61476,-122.38988,1
37.61481,-122.39,1
37.61486,-122.39007,1
37.61485,-122.39007,1
37.61484,-122.39003,1
37.61482,-122.38998,1
37.61484,-122.39003,1
37.61483,-122.39009,1
37.61482,-122.39009,1
37.6148,-122.39006,1
37.61478,-122.3901,1
37.61483,-122.39005,1
37.61483,-122.39005,1
37.61481,-122.39006,1
37.6148,-122.39007,1
37.61482,-122.39004,1
37.61484,-122.39007,1
37.61483,-122.39009,1
37.61485,-122.39009,1
37.61487,-122.3901,1
37.61487,-122.39009,1
37.61481,-122.39007,1
37.6148,-122.39007,1
37.61482,-122.39005,1
37.61483,-122.39004,1
37.61482,-122.39004,1
37.61481,-122.39003,1
37.61481,-122.39003,1
37.61483,-122.39004,1
37.6148,-122.39005,1
37.61476,-122.39005,1
37.61478,-122.39005,1
37.61479,-122.39005,1
37.61478,-122.39004,1
37.61478,-122.39004,1
37.61477,-122.39002,1
37.61447,-122.39107,1
37.61425,-122.39477,1
37.61782,-122.38635,1
37.6148,-122.38563,1
37.61488,-122.38673,1
37.61518,-122.38803,1
37.61822,-122.39951,1
37.63142,-122.40314,9
37.63315,-122.41831,9
37.62912,-122.43375,9
37.6403,-122.44283,9
37.65096,-122.45319,9
37.66061,-122.46474,9
37.67385,-122.46854,9
37.68729,-122.47118,9
37.70096,-122.47168,9
37.71472,-122.47183,9
37.71937,-122.47252,9
37.72169,-122.46621,9
37.72223,-122.46121,9
37.72223,-122.46121,9
37.72223,-122.46123,9
37.72165,-122.46455,9
37.7216,-122.47047,9
37.72147,-122.47274,9
37.72079,-122.47602,9
37.7259,-122.47512,9
37.73111,-122.47477,9
37.72907,-122.47469,9
37.72783,-122.47472,9
37.71959,-122.47477,9
37.70967,-122.47107,9
37.69912,-122.47134,9
37.6856,-122.47131,9
37.67254,-122.46727,9
37.6596,-122.46333,9
37.64944,-122.45186,9
37.63896,-122.44124,9
37.62958,-122.42924,9
37.63446,-122.41336,9
37.62968,-122.40214,9
37.61663,-122.3982,9
37.61667,-122.38804,9
37.61557,-122.38445,9
37.61557,-122.38445,9
37.61557,-122.38445,9
37.61497,-122.38643,9
37.6148,-122.39156,9
37.62175,-122.40065,9
37.63368,-122.40735,9
37.63079,-122.4234,9
37.63251,-122.43761,9
37.64363,-122.44709,9
37.6544,-122.45713,9
37.66634,-122.46581,9
37.6789,-122.47174,9
37.69222,-122.47051,9
37.70595,-122.47158,9
37.7174,-122.47297,9
37.72417,-122.47517,9
37.73423,-122.4751,9
37.74156,-122.47563,9
37.75045,-122.47623,9
37.75623,-122.47664,9
37.75988,-122.4765,9
37.76003,-122.47321,9
37.7609,-122.46934,9
37.76197,-122.4696,9
37.76184,-122.47542,9
37.75853,-122.47659,9
37.75183,-122.47615,9
37.74445,-122.47571,9
37.73802,-122.47527,9
37.73093,-122.47482,9
37.72346,-122.475,9
37.71994,-122.47502,9
37.7168,-122.47243,9
37.70487,-122.47147,9
37.69147,-122.47033,9
37.67806,-122.47139,9
37.66529,-122.46549,9
37.65414,-122.45632,9
37.64783,-122.45042,9
37.65176,-122.45187,9
37.65143,-122.45284,9
37.65293,-122.45979,9
37.657,-122.46538,9
37.6593,-122.46758,9
37.66466,-122.46917,9
37.66491,-122.46936,9
37.66486,-122.46936,9
37.66488,-122.46936,9
37.66484,-122.46935,9
37.66484,-122.46938,9
37.66487,-122.46942,9
37.66479,-122.46919,9
37.66487,-122.46936,9
37.66482,-122.46929,9
37.66482,-122.46926,9
37.66455,-122.46887,9
37.67143,-122.4671,9
37.68427,-122.47163,9
37.69829,-122.47162,9
37.71049,-122.46455,9
37.7162,-122.44934,9
37.72878,-122.44274,6
37.73179,-122.42673,6
37.7328,-122.41357,6
37.74456,-122.40551,6
37.75828,-122.40523,6
37.76908,-122.40962,6
37.7719,-122.42343,6
37.7751,-122.42427,6
37.77587,-122.42385,6
37.77756,-122.42317,6
37.7843,-122.42451,6
37.78917,-122.42541,6
37.79335,-122.42633,6
37.79537,-122.42648,6
37.79582,-122.4232,6
37.79787,-122.42207,6
37.79802,-122.4206,6
37.79343,-122.41962,6
37.78916,-122.41874,6
37.78511,-122.41797,6
37.78459,-122.41527,6
37.78534,-122.40937,6
37.78335,-122.40715,6
37.78083,-122.40405,6
37.77782,-122.4065,6
37.77533,-122.40973,6
37.77533,-122.40974,6
37.77533,-122.40973,6
37.77534,-122.40972,6
37.7754,-122.40961,6
37.77639,-122.41167,6
37.77969,-122.41506,6
37.78151,-122.41864,6
37.78421,-122.41938,6
37.78413,-122.41932,6
37.78887,-122.42036,6
37.79079,-122.42072,6
37.79129,-122.41916,6
37.79117,-122.4191,6
37.78764,-122.41838,6
37.78341,-122.41761,6
37.7833,-122.41783,6
37.78328,-122.41924,6
37.78328,-122.41924,6
37.78426,-122.41937,6
37.78604,-122.41882,6
37.78686,-122.41122,6
37.78761,-122.41,6
37.78786,-122.41175,6
37.78716,-122.41763,6
37.78857,-122.42025,6
37.79055,-122.42096,6
37.79031,-122.4226,6
37.7901,-122.42419,6
37.78981,-122.42643,6
37.78888,-122.43409,6
37.78813,-122.43995,6
37.7858,-122.44333,6
37.78526,-122.44674,6
37.782,-122.45025,6
37.78129,-122.45665,6
37.78035,-122.47757,6
37.77408,-122.47792,6
37.77412,-122.47792,6
37.7855,-122.47276,6
37.79659,-122.46959,6
37.80318,-122.46894,6
37.80397,-122.45373,6
37.79906,-122.44281,6
37.79963,-122.43717,6
37.79963,-122.43717,6
37.79962,-122.43718,6
37.80072,-122.42978,6
37.80093,-122.42623,6
37.79895,-122.42576,6
37.79494,-122.42497,6
37.7933,-122.42462,6
37.78965,-122.42237,6
37.79472,-122.4233,6
37.79637,-122.42191,6
37.79638,-122.4219,6
37.79735,-122.42208,6
37.80042,-122.42277,6
37.80066,-122.42264,6
37.79844,-122.42061,6
37.79599,-122.42008,6
37.79416,-122.41972,6
37.78991,-122.41882,6
37.79091,-122.41106,6
37.79157,-122.40549,6
37.78772,-122.40354,6
37.78693,-122.39819,6
37.78784,-122.39691,6
37.7881,-122.39668,6
37.78992,-122.39446,6
37.78946,-122.3917,6
37.78947,-122.39173,6
37.78787,-122.39371,6
37.78583,-122.39691,6
37.78675,-122.3985,6
37.78901,-122.40187,6
37.78912,-122.40281,6
37.78803,-122.41084,6
37.78664,-122.41476,6
37.78591,-122.41466,6
37.78389,-122.41425,6
37.78387,-122.41426,6
37.78445,-122.41591,6
37.78537,-122.40948,6
37.78692,-122.40982,6
37.78721,-122.40372,6
37.78485,-122.40037,6
37.78342,-122.3985,6
37.78424,-122.39591,6
37.7843,-122.39599,6
37.78477,-122.39493,6
37.78639,-122.39356,6
37.78606,-122.39424,6
37.78606,-122.39421,6
37.78688,-122.39401,6
37.78925,-122.39814,6
37.78616,-122.40221,6
37.78384,-122.40502,6
37.78078,-122.40894,6
37.77825,-122.41218,6
37.77829,-122.41223,6
37.77645,-122.41445,6
37.77519,-122.41318,6
37.77548,-122.41167,6
37.77552,-122.41166,6
37.77547,-122.41156,6
37.77887,-122.41495,6
37.77856,-122.41778,6
37.77818,-122.42056,6
37.77895,-122.42358,6
37.7859,-122.42483,6
37.79116,-122.42581,6
37.79348,-122.42637,6
37.79732,-122.42713,6
37.79866,-122.43105,6
37.79879,-122.4359,6
37.79973,-122.43606,6
37.79995,-122.43773,6
37.80056,-122.43847,6
37.80153,-122.43969,6
37.80043,-122.43955,6
37.80052,-122.43272,6
37.79765,-122.43215,6
37.79533,-122.43178,6
37.79085,-122.43087,6
37.78973,-122.43407,6
37.78954,-122.43394,6
37.78954,-122.43394,6
37.78781,-122.4336,6
37.78623,-122.44012,6
37.78287,-122.44715,6
37.77817,-122.45037,6
37.77726,-122.45859,6
37.77878,-122.46095,6
37.77881,-122.46093,6
37.77881,-122.46093,6
37.77883,-122.46092,6
37.77942,-122.4599,6
37.781,-122.46001,6
37.78108,-122.46218,6
37.78089,-122.46557,6
37.78056,-122.47255,6
37.78044,-122.4753,6
37.78057,-122.47585,6
37.78075,-122.47409,6
37.78075,-122.47409,6
37.7809,-122.46767,6
37.78115,-122.46256,6
37.78141,-122.45816,6
37.77623,-122.45494,6
37.77132,-122.4539,6
37.76917,-122.45343,6
37.76937,-122.45368,6
37.76937,-122.45368,6
37.76935,-122.45367,6
37.77168,-122.45409,6
37.77282,-122.44752,6
37.77719,-122.44679,6
37.78215,-122.44753,6
37.78397,-122.43626,6
37.7855,-122.42443,6
37.78411,-122.42146,6
37.78299,-122.42065,0
37.78313,-122.4196,0
37.78427,-122.41768,0
37.78517,-122.41806,0
37.78512,-122.41965,0
37.78721,-122.42006,0
37.78814,-122.42023,0
37.78941,-122.42049,0
37.79039,-122.42082,0
37.79058,-122.42235,0
37.79015,-122.42414,0
37.7895,-122.42908,0
37.78903,-122.43213,0
37.78909,-122.43214,0
37.78894,-122.42837,0
37.78948,-122.4245,0
37.78748,-122.42199,0
37.78483,-122.42117,0
37.78284,-122.42086,0
37.7808,-122.42048,0
37.77811,-122.41989,0
37.77549,-122.41929,0
37.7738,-122.41776,0
37.77366,-122.41623,0
37.77089,-122.41265,0
37.77144,-122.41358,0
37.77109,-122.41543,0
37.77234,-122.41897,0
