latitude,longitude,time
37.79511,-122.40486,1212846228.0
37.79511,-122.40486,1212846246.0
37.79528,-122.40374,1212846306.0
37.79236,-122.40241,1212846367.0
37.7899,-122.39997,1212846427.0
37.78504,-122.39822,1212846493.0
37.78405,-122.39683,1212846534.0
37.78404,-122.39682,1212846535.0
37.78365,-122.39902,1212846595.0
37.78667,-122.40241,1212846660.0
37.78753,-122.40433,1212846721.0
37.78689,-122.4113,1212846775.0
37.78834,-122.40873,1212846835.0
37.78881,-122.41087,1212846895.0
37.78837,-122.4151,1212846955.0
37.79137,-122.41555,1212847015.0
37.79168,-122.4127,1212847076.0
37.79183,-122.41125,1212847138.0
37.79193,-122.41122,1212847197.0
37.79188,-122.41117,1212847259.0
37.79188,-122.41117,1212847325.0
37.79189,-122.41076,1212847380.0
37.79191,-122.41074,1212847441.0
37.7919,-122.41074,1212847461.0
37.79195,-122.4108,1212847521.0
37.79189,-122.41079,1212847581.0
37.79189,-122.41078,1212847641.0
37.79191,-122.41074,1212847709.0
37.79182,-122.41069,1212847762.0
37.79184,-122.41071,1212847825.0
37.79185,-122.41071,1212847883.0
37.79178,-122.41066,1212847950.0
37.79181,-122.41065,1212848004.0
37.7918,-122.41065,1212848063.0
37.79179,-122.41066,1212848123.0
37.79165,-122.41047,1212848185.0
37.79164,-122.41047,1212848244.0
37.79164,-122.41047,1212848247.0
37.79092,-122.409,1212848307.0
37.78846,-122.4083,1212848367.0
37.78699,-122.40652,1212848427.0
37.7846,-122.40421,1212848490.0
37.78236,-122.40151,1212848558.0
37.78487,-122.40045,1212848608.0
37.78462,-122.40117,1212848682.0
37.78371,-122.40262,1212848712.0
37.7837,-122.40264,1212848714.0
37.78185,-122.40446,1212848774.0
37.78334,-122.40716,1212848839.0
37.78546,-122.40899,1212848896.0
37.78613,-122.41014,1212848945.0
37.78629,-122.41086,1212848972.0
37.78792,-122.41019,1212849032.0
37.78862,-122.40491,1212849092.0
37.79138,-122.40436,1212849163.0
37.79395,-122.40475,1212849193.0
37.79506,-122.40481,1212849252.0
37.79507,-122.40482,1212849313.0
37.79515,-122.40477,1212849367.0
37.79519,-122.40481,1212849428.0
37.79509,-122.40478,1212849488.0
37.79508,-122.40477,1212849549.0
37.79497,-122.40481,1212849614.0
37.79497,-122.40484,1212849669.0
37.795,-122.40482,1212849733.0
37.79499,-122.40483,1212849796.0
37.79498,-122.40479,1212849857.0
37.79498,-122.40476,1212849914.0
37.79491,-122.40486,1212849969.0
37.79487,-122.40484,1212850041.0
37.79491,-122.40481,1212850089.0
37.795,-122.40486,1212850149.0
37.79503,-122.4049,1212850209.0
37.79504,-122.40489,1212850261.0
37.7951,-122.40715,1212850322.0
37.79466,-122.40977,1212850392.0
37.79238,-122.40915,1212850441.0
37.79167,-122.41221,1212850501.0
37.7911,-122.41726,1212850561.0
37.79055,-122.42184,1212850621.0
37.79055,-122.42188,1212850641.0
37.79053,-122.42197,1212850645.0
37.79031,-122.42238,1212850703.0
37.7862,-122.42163,1212850781.0
37.77974,-122.42029,1212850824.0
37.77473,-122.41928,1212850885.0
37.76933,-122.41797,1212850946.0
37.76872,-122.40768,1212851022.0
37.75785,-122.40461,1212851065.0
37.74461,-122.40538,1212851116.0
37.71896,-122.39965,1212851211.0
37.69271,-122.39161,1212851308.0
37.69271,-122.39161,1212851333.0
37.67958,-122.38862,1212851370.0
37.63013,-122.40315,1212851564.0
37.61707,-122.39912,1212851621.0
37.61637,-122.38618,1212851731.0
37.61638,-122.38612,1212851797.0
37.61637,-122.38617,1212851861.0
37.61637,-122.38613,1212851978.0
37.61636,-122.38612,1212852121.0
37.61637,-122.38611,1212852182.0
37.61636,-122.38611,1212852235.0
37.61636,-122.38611,1212852435.0
37.61636,-122.38611,1212852491.0
37.61635,-122.38611,1212852541.0
37.61635,-122.38612,1212852651.0
37.61636,-122.38611,1212852771.0
37.61636,-122.38611,1212852836.0
37.61634,-122.38611,1212852940.0
37.61635,-122.38611,1212853000.0
37.61636,-122.38611,1212853121.0
37.61635,-122.38609,1212853314.0
37.61637,-122.38613,1212853549.0
37.61637,-122.38613,1212853614.0
37.61622,-122.38615,1212853799.0
37.61633,-122.38613,1212854077.0
37.61633,-122.38609,1212854203.0
37.61634,-122.38609,1212854260.0
37.61636,-122.3861,1212854442.0
37.61635,-122.38609,1212854613.0
37.61634,-122.38609,1212854877.0
37.6162,-122.38614,1212854972.0
37.61624,-122.38628,1212855020.0
37.61625,-122.38625,1212855098.0
37.61625,-122.38625,1212855140.0
37.61632,-122.38632,1212855263.0
37.61633,-122.38621,1212855384.0
37.61634,-122.38611,1212855440.0
37.61634,-122.3861,1212855501.0
37.61634,-122.38608,1212856058.0
37.61634,-122.38607,1212856169.0
37.61634,-122.38607,1212856235.0
37.61635,-122.38612,1212856301.0
37.61631,-122.38605,1212856524.0
37.6163,-122.38606,1212856722.0
37.61606,-122.38828,1212860488.0
37.61606,-122.38828,1212860501.0
37.65551,-122.40672,1212860629.0
37.66632,-122.39604,1212860698.0
37.67822,-122.38826,1212860724.0
37.6942,-122.39165,1212860808.0
37.70755,-122.39472,1212860834.0
37.70755,-122.39472,1212860851.0
37.7204,-122.39984,1212860892.0
37.73348,-122.40502,1212860932.0
37.74452,-122.39537,1212860993.0
37.75773,-122.39219,1212861038.0
37.77044,-122.39734,1212861081.0
37.77638,-122.39903,1212861140.0
37.77929,-122.39755,1212861206.0
37.77918,-122.39699,1212861257.0
37.77892,-122.39683,1212861259.0
37.77646,-122.39435,1212861319.0
37.63437,-122.40392,1212861927.0
37.62129,-122.40045,1212861965.0
37.61494,-122.39124,1212862037.0
37.61527,-122.3872,1212862329.0
37.66872,-122.39374,1212862906.0
37.68158,-122.38888,1212862942.0
37.69653,-122.39224,1212863003.0
37.71022,-122.39528,1212863034.0
37.73319,-122.40487,1212863158.0
37.74455,-122.3954,1212863200.0
37.75813,-122.39228,1212863261.0
37.77113,-122.39785,1212863314.0
37.77564,-122.39476,1212863371.0
37.77876,-122.3926,1212863439.0
37.7837,-122.3988,1212863496.0
37.78483,-122.40028,1212863556.0
37.78696,-122.40295,1212863621.0
37.78769,-122.40468,1212863671.0
37.78811,-122.40963,1212863834.0
37.78808,-122.40835,1212863897.0
37.78814,-122.40859,1212863936.0
37.78746,-122.4082,1212864001.0
37.78621,-122.41553,1212864061.0
37.78451,-122.41605,1212864124.0
37.78284,-122.41577,1212864161.0
37.78284,-122.41578,1212864162.0
37.78315,-122.4175,1212864222.0
37.78616,-122.41808,1212864282.0
37.78728,-122.41608,1212864349.0
37.78789,-122.41026,1212864403.0
37.78837,-122.40705,1212864464.0
37.78615,-122.40624,1212864530.0
37.78515,-122.40479,1212864564.0
37.78604,-122.40256,1212864624.0
37.78701,-122.40115,1212864684.0
37.78701,-122.40115,1212864715.0
37.78713,-122.40161,1212864769.0
37.7846,-122.40417,1212864835.0
37.77831,-122.40182,1212864890.0
37.76717,-122.40534,1212864956.0
37.75374,-122.403,1212865012.0
37.74099,-122.40782,1212865064.0
37.72794,-122.40298,1212865130.0
37.71515,-122.39813,1212865182.0
37.70175,-122.3936,1212865242.0
37.67302,-122.39037,1212865335.0
37.63402,-122.4038,1212865491.0
37.6206,-122.40034,1212865536.0
37.61446,-122.3912,1212865602.0
37.61598,-122.39012,1212865667.0
37.61606,-122.39016,1212865674.0
37.61604,-122.39023,1212865726.0
37.61602,-122.39019,1212865731.0
37.61496,-122.39421,1212865796.0
37.61561,-122.38826,1212865851.0
37.61643,-122.38614,1212868438.0
37.61783,-122.38642,1212869816.0
37.6149,-122.39347,1212869869.0
37.61474,-122.39018,1212869929.0
37.61531,-122.39018,1212869989.0
37.61528,-122.39021,1212870049.0
37.61527,-122.39019,1212870109.0
37.61527,-122.39019,1212870169.0
37.61528,-122.39022,1212870230.0
37.61529,-122.39022,1212870247.0
37.61679,-122.39797,1212870307.0
37.62968,-122.40192,1212870362.0
37.6428,-122.40601,1212870422.0
37.65613,-122.40653,1212870463.0
37.6784,-122.38829,1212870547.0
37.692,-122.39121,1212870593.0
37.70522,-122.39411,1212870637.0
37.71823,-122.39922,1212870689.0
37.73123,-122.40398,1212870743.0
37.74313,-122.39657,1212870803.0
37.74982,-122.39226,1212870863.0
37.75575,-122.39294,1212870923.0
37.75794,-122.3961,1212870996.0
37.75757,-122.39642,1212871043.0
37.75757,-122.39641,1212871048.0
37.75756,-122.39624,1212871107.0
37.75809,-122.39503,1212871174.0
37.75322,-122.39277,1212871228.0
37.74548,-122.39469,1212871288.0
37.74187,-122.3979,1212871304.0
37.72929,-122.40334,1212871361.0
37.7163,-122.39882,1212871404.0
37.70326,-122.39394,1212871449.0
37.69006,-122.39096,1212871490.0
37.67635,-122.38872,1212871536.0
37.65378,-122.40708,1212871633.0
37.64036,-122.40588,1212871678.0
37.62695,-122.40263,1212871724.0
37.61411,-122.39761,1212871777.0
37.61469,-122.39694,1212873261.0
37.6276,-122.40206,1212873322.0
37.64066,-122.40559,1212873369.0
37.64546,-122.40612,1212873396.0
37.65451,-122.40372,1212873461.0
37.65787,-122.39837,1212873521.0
37.65764,-122.3974,1212873608.0
37.65759,-122.39725,1212873611.0
37.65612,-122.40158,1212873676.0
37.65006,-122.40636,1212873742.0
37.64199,-122.40627,1212873790.0
37.62857,-122.40293,1212873842.0
37.61562,-122.39853,1212873894.0
37.61501,-122.38661,1212874154.0
37.61493,-122.397,1212874950.0
37.62805,-122.40182,1212875000.0
37.63445,-122.41373,1212875060.0
37.63198,-122.41864,1212875120.0
37.62934,-122.41698,1212875162.0
37.62948,-122.4152,1212875228.0
37.62947,-122.41521,1212875244.0
37.62928,-122.41664,1212875292.0
37.63147,-122.41811,1212875359.0
37.63381,-122.40612,1212875424.0
37.62898,-122.4029,1212875441.0
37.61567,-122.39855,1212875484.0
37.61512,-122.39028,1212875538.0
37.61722,-122.38475,1212875770.0
37.61721,-122.38723,1212875839.0
37.61446,-122.39643,1212875891.0
37.62745,-122.40207,1212875949.0
37.64047,-122.40568,1212875990.0
37.65422,-122.40696,1212876039.0
37.67705,-122.38845,1212876136.0
37.69053,-122.39089,1212876183.0
37.70387,-122.39378,1212876227.0
37.71696,-122.39884,1212876276.0
37.72999,-122.40336,1212876329.0
37.74266,-122.39679,1212876392.0
37.75573,-122.39212,1212876441.0
37.76685,-122.39475,1212876503.0
37.77346,-122.39954,1212876545.0
37.77423,-122.40042,1212876606.0
37.77559,-122.40194,1212876668.0
37.77559,-122.40194,1212876684.0
37.77713,-122.40379,1212876730.0
37.77847,-122.40548,1212876791.0
37.78135,-122.40467,1212876851.0
37.7832,-122.40583,1212876911.0
37.78449,-122.40443,1212876976.0
37.78606,-122.40228,1212877032.0
37.78732,-122.39857,1212877101.0
37.78706,-122.39847,1212877107.0
37.78534,-122.39652,1212877162.0
37.77835,-122.39111,1212877338.0
37.65446,-122.40779,1212880680.0
37.65504,-122.40737,1212880740.0
37.67922,-122.3883,1212880868.0
37.69279,-122.39128,1212880917.0
37.70625,-122.39433,1212880967.0
37.71275,-122.39608,1212880991.0
37.7258,-122.40182,1212881041.0
37.73846,-122.40794,1212881095.0
37.74708,-122.40386,1212881155.0
37.74923,-122.40485,1212881215.0
37.74844,-122.41031,1212881286.0
37.74844,-122.41031,1212881287.0
37.74848,-122.41582,1212881347.0
37.75238,-122.41628,1212881407.0
37.75649,-122.41665,1212881467.0
37.75993,-122.4171,1212881527.0
37.76344,-122.41733,1212881587.0
37.76684,-122.41796,1212881647.0
37.76683,-122.42203,1212881713.0
37.77156,-122.42252,1212881768.0
37.77369,-122.42115,1212881829.0
37.77488,-122.421,1212881889.0
37.77815,-122.42155,1212881949.0
37.78272,-122.42234,1212882009.0
37.78541,-122.42296,1212882070.0
37.79068,-122.42403,1212882130.0
37.79068,-122.42403,1212882252.0
37.79812,-122.42786,1212882258.0
37.79807,-122.42827,1212882265.0
37.79777,-122.43086,1212882335.0
37.79722,-122.43514,1212882398.0
37.79513,-122.43625,1212882480.0
37.79508,-122.43583,1212882533.0
37.79581,-122.43044,1212882587.0
37.79572,-122.42679,1212882647.0
37.79593,-122.42193,1212882707.0
37.79643,-122.41785,1212882780.0
37.79768,-122.40859,1212882828.0
37.79854,-122.40139,1212882894.0
37.79858,-122.40102,1212882928.0
37.79734,-122.39736,1212882989.0
37.79484,-122.39697,1212883049.0
37.79448,-122.39644,1212883110.0
37.79448,-122.39644,1212883124.0
37.79502,-122.39668,1212883178.0
37.79913,-122.39732,1212883234.0
37.80155,-122.39948,1212883295.0
37.805,-122.40291,1212883355.0
37.80684,-122.40589,1212883416.0
37.80705,-122.41048,1212883484.0
37.80651,-122.41441,1212883542.0
37.80626,-122.41617,1212883597.0
37.80626,-122.41618,1212883664.0
37.80622,-122.41619,1212883729.0
37.80639,-122.41545,1212883777.0
37.80587,-122.4121,1212883843.0
37.80646,-122.40649,1212883899.0
37.80532,-122.40372,1212883958.0
37.80098,-122.3993,1212884078.0
37.7976,-122.3963,1212884138.0
37.79442,-122.39354,1212884203.0
37.79392,-122.3927,1212884258.0
37.78949,-122.38856,1212884320.0
37.78419,-122.38823,1212884384.0
37.77839,-122.39169,1212884439.0
37.77462,-122.39639,1212884499.0
37.76187,-122.39268,1212884564.0
37.7368,-122.40307,1212884663.0
37.72313,-122.40104,1212884724.0
37.7104,-122.39543,1212884778.0
37.67279,-122.39052,1212884923.0
37.66239,-122.40136,1212884972.0
37.6365,-122.40433,1212885063.0
37.6162,-122.38427,1212885242.0
37.61796,-122.38569,1212885311.0
37.61745,-122.38755,1212885350.0
37.61695,-122.38801,1212885365.0
37.64289,-122.40601,1212885713.0
37.65623,-122.40649,1212885773.0
37.66648,-122.39582,1212885826.0
37.67847,-122.38834,1212885869.0
37.68623,-122.3899,1212885884.0
37.6995,-122.39286,1212885930.0
37.7127,-122.39605,1212885979.0
37.71748,-122.39904,1212886008.0
37.73037,-122.40392,1212886051.0
37.74323,-122.40604,1212886111.0
37.74593,-122.40435,1212886144.0
37.74824,-122.40378,1212886202.0
37.74846,-122.40831,1212886250.0
37.74837,-122.41135,1212886316.0
37.74828,-122.41572,1212886370.0
37.74923,-122.41816,1212886435.0
37.75191,-122.41842,1212886496.0
37.75387,-122.41864,1212886571.0
37.75305,-122.41861,1212886610.0
37.75005,-122.41829,1212886671.0
37.74811,-122.41846,1212886730.0
37.74391,-122.42103,1212886791.0
37.74115,-122.42284,1212886851.0
37.73785,-122.42409,1212886911.0
37.73163,-122.42847,1212886971.0
37.72783,-122.43226,1212887034.0
37.72377,-122.43553,1212887097.0
37.72169,-122.43302,1212887213.0
37.72088,-122.43123,1212887241.0
37.72129,-122.43091,1212887288.0
37.72129,-122.43091,1212887289.0
37.72128,-122.4309,1212887314.0
37.72288,-122.431,1212887369.0
37.72461,-122.43463,1212887430.0
37.72737,-122.43274,1212887490.0
37.7286,-122.43139,1212887562.0
37.73293,-122.42709,1212887617.0
37.73836,-122.42396,1212887672.0
37.74176,-122.42233,1212887734.0
37.74304,-122.42151,1212887765.0
37.74383,-122.42101,1212887849.0
37.74543,-122.41997,1212887907.0
37.74829,-122.42029,1212887979.0
37.75044,-122.42054,1212888022.0
37.7505,-122.42101,1212888048.0
37.7504,-122.42252,1212888103.0
37.74821,-122.42031,1212888261.0
37.74802,-122.41982,1212888289.0
37.74816,-122.41681,1212888350.0
37.74822,-122.41382,1212888415.0
37.75388,-122.41425,1212888481.0
37.75563,-122.41437,1212888531.0
37.76049,-122.41484,1212888591.0
37.76445,-122.41515,1212888651.0
37.76815,-122.41559,1212888711.0
37.76954,-122.41552,1212888784.0
37.77369,-122.41169,1212888839.0
37.77804,-122.40618,1212888898.0
37.78408,-122.39864,1212888957.0
37.78549,-122.39674,1212889015.0
37.78557,-122.39667,1212889038.0
37.78569,-122.39669,1212889096.0
37.78591,-122.39671,1212889143.0
37.78587,-122.39669,1212889204.0
37.78551,-122.39663,1212889265.0
37.78542,-122.39667,1212889299.0
37.78491,-122.39999,1212889354.0
37.78353,-122.40241,1212889415.0
37.78233,-122.40422,1212889475.0
37.78234,-122.40429,1212889519.0
37.7826,-122.4064,1212889569.0
37.78596,-122.40254,1212889620.0
37.78732,-122.40345,1212889686.0
37.79064,-122.40418,1212889746.0
37.79465,-122.405,1212889818.0
37.79611,-122.40521,1212889822.0
37.7976,-122.40642,1212889888.0
37.79931,-122.40863,1212889994.0
37.79931,-122.40863,1212889999.0
37.79935,-122.4087,1212890004.0
37.79982,-122.40903,1212890059.0
37.80004,-122.40914,1212890119.0
37.79949,-122.41074,1212890180.0
37.79678,-122.4102,1212890239.0
37.79475,-122.40973,1212890307.0
37.79201,-122.41078,1212890361.0
37.7908,-122.41059,1212890421.0
37.78818,-122.41013,1212890481.0
37.78736,-122.41041,1212890523.0
37.78644,-122.41062,1212890536.0
37.78664,-122.4118,1212890598.0
37.78752,-122.41445,1212890657.0
37.78764,-122.40885,1212890717.0
37.78837,-122.40851,1212890777.0
37.78807,-122.40841,1212890837.0
37.78803,-122.40834,1212890897.0
37.78809,-122.40824,1212890959.0
37.78802,-122.40832,1212891018.0
37.78853,-122.40784,1212891083.0
37.7877,-122.40799,1212891140.0
37.78677,-122.40805,1212891213.0
37.78554,-122.40687,1212891261.0
37.78557,-122.4066,1212891321.0
37.78367,-122.40288,1212891446.0
37.78351,-122.39908,1212891506.0
37.78447,-122.39535,1212891565.0
37.78206,-122.39236,1212891630.0
37.78011,-122.38995,1212891667.0
37.78085,-122.39952,1212891986.0
37.77976,-122.39844,1212892015.0
37.77865,-122.39685,1212892017.0
37.77783,-122.39728,1212892067.0
37.77822,-122.4007,1212892116.0
37.78027,-122.40319,1212892151.0
37.78035,-122.40337,1212892157.0
37.78297,-122.40692,1212892225.0
37.78419,-122.40828,1212892292.0
37.78438,-122.40843,1212892333.0
37.78438,-122.40842,1212892335.0
37.78505,-122.40893,1212892395.0
37.78313,-122.40934,1212892455.0
37.78062,-122.41236,1212892516.0
37.77726,-122.41695,1212892576.0
37.77103,-122.42457,1212892762.0
37.76938,-122.42667,1212892790.0
37.76683,-122.42992,1212892855.0
37.763,-122.43469,1212892981.0
37.76172,-122.43516,1212893048.0
37.76155,-122.43513,1212893062.0
37.7609,-122.43505,1212893086.0
37.7606,-122.43505,1212893122.0
37.75969,-122.43494,1212893140.0
37.75509,-122.4345,1212893212.0
37.75183,-122.43417,1212893276.0
37.74894,-122.434,1212893341.0
37.74867,-122.44051,1212893390.0
37.74587,-122.44232,1212893451.0
37.7465,-122.44123,1212893528.0
37.74654,-122.44145,1212893548.0
37.74863,-122.43818,1212893650.0
37.7505,-122.43381,1212893730.0
37.75055,-122.43278,1212893791.0
37.75055,-122.43278,1212893867.0
37.75055,-122.43278,1212893881.0
37.7625,-122.43293,1212894056.0
37.76452,-122.43265,1212894081.0
37.76719,-122.42931,1212894141.0
37.7693,-122.42663,1212894201.0
37.77367,-122.42112,1212894264.0
37.7791,-122.42176,1212894332.0
37.78495,-122.42294,1212894393.0
37.79083,-122.42409,1212894447.0
37.7956,-122.4244,1212894501.0
37.79597,-122.42128,1212894566.0
37.7972,-122.41081,1212894622.0
37.79815,-122.41049,1212894683.0
37.79853,-122.40924,1212894746.0
37.80004,-122.40909,1212894803.0
37.80004,-122.40912,1212894838.0
37.80004,-122.40913,1212894840.0
37.80056,-122.40926,1212894881.0
37.80278,-122.40967,1212894946.0
37.80318,-122.40982,1212894997.0
37.8032,-122.40981,1212895059.0
37.80318,-122.40981,1212895117.0
37.80319,-122.40982,1212895183.0
37.80148,-122.40936,1212895237.0
37.80062,-122.41073,1212895299.0
37.8001,-122.41236,1212895367.0
37.80011,-122.41236,1212895378.0
37.79639,-122.41181,1212895428.0
37.79579,-122.41001,1212895488.0
37.79429,-122.4097,1212895548.0
37.79409,-122.40805,1212895609.0
37.79436,-122.40631,1212895669.0
37.79466,-122.40357,1212895733.0
37.79505,-122.40073,1212895808.0
37.79423,-122.4002,1212895838.0
37.79448,-122.39991,1212895862.0
37.79432,-122.40091,1212895873.0
37.79826,-122.40215,1212895935.0
37.79785,-122.40714,1212895989.0
37.79568,-122.42448,1212896110.0
37.80076,-122.42615,1212896172.0
37.80088,-122.4262,1212896229.0
37.80008,-122.43485,1212896289.0
37.80018,-122.43786,1212896344.0
37.8004,-122.43787,1212896383.0
37.80049,-122.43911,1212896386.0
37.80003,-122.44283,1212896446.0
37.79932,-122.43951,1212896516.0
37.79929,-122.43599,1212896578.0
37.79815,-122.43578,1212896626.0
37.79769,-122.43074,1212896746.0
37.79803,-122.42892,1212896801.0
37.80002,-122.43589,1212896931.0
37.79978,-122.43743,1212896981.0
37.80059,-122.43849,1212897041.0
37.80022,-122.44159,1212897113.0
37.80021,-122.44171,1212897137.0
37.79938,-122.44255,1212897202.0
37.79937,-122.44255,1212897217.0
37.80056,-122.43813,1212897562.0
37.80077,-122.43646,1212897636.0
37.79908,-122.43595,1212897684.0
37.79745,-122.43234,1212897815.0
37.79842,-122.42492,1212897926.0
37.79852,-122.42449,1212897963.0
37.79837,-122.42233,1212898025.0
37.79829,-122.42234,1212898049.0
37.79825,-122.41897,1212898092.0
37.80063,-122.41767,1212898166.0
37.80372,-122.41823,1212898211.0
37.80768,-122.4202,1212898374.0
37.80763,-122.42054,1212898393.0
37.80609,-122.41866,1212898436.0
37.80381,-122.41533,1212898496.0
37.80133,-122.41179,1212898556.0
37.8,-122.40983,1212898628.0
37.79986,-122.40963,1212898676.0
37.79954,-122.40934,1212898742.0
37.79822,-122.40729,1212898797.0
37.79822,-122.40732,1212898840.0
37.79711,-122.40575,1212898896.0
37.79611,-122.4084,1212898958.0
37.79476,-122.40813,1212898980.0
37.79341,-122.40781,1212899043.0
37.78687,-122.40654,1212899099.0
37.78632,-122.40631,1212899154.0
37.7845,-122.40477,1212899237.0
37.78456,-122.40478,1212899246.0
37.78279,-122.40321,1212899306.0
37.77917,-122.39867,1212899379.0
37.7788,-122.39743,1212899419.0
37.77678,-122.39873,1212899486.0
37.77325,-122.40303,1212899529.0
37.76987,-122.40716,1212899589.0
37.76949,-122.41106,1212899660.0
37.76962,-122.41528,1212899716.0
37.77009,-122.41805,1212899764.0
37.76982,-122.42443,1212899825.0
37.76919,-122.42683,1212899884.0
37.76758,-122.42679,1212899950.0
37.7662,-122.42741,1212900008.0
37.76622,-122.42739,1212900042.0
37.76623,-122.4274,1212900044.0
37.76608,-122.43036,1212900104.0
37.76624,-122.4299,1212900169.0
37.76614,-122.42993,1212900225.0
37.76617,-122.4298,1212900284.0
37.76611,-122.42982,1212900345.0
