latitude,longitude,time
+37.79604,-122.42121,1212980713
+37.79487,-122.41816,1212980631
+37.79487,-122.41815,1212980627
+37.79374,-122.41798,1212980563
+37.7911,-122.41691,1212980503
+37.79154,-122.41356,1212980443
+37.79172,-122.41068,1212980383
+37.79171,-122.41068,1212980381
+37.79176,-122.41065,1212980316
+37.79177,-122.4107,1212980254
+37.79243,-122.41098,1212980198
+37.79112,-122.41604,1212980134
+37.79095,-122.41779,1212980072
+37.79137,-122.42091,1212980014
+37.79521,-122.42168,1212979957
+37.7955,-122.42333,1212979896
+37.79527,-122.42341,1212979887
+37.79493,-122.42336,1212979858
+37.79497,-122.42325,1212979798
+37.79436,-122.42309,1212979767
+37.79063,-122.4207,1212979707
+37.79133,-122.41585,1212979683
+37.79216,-122.40903,1212979611
+37.79242,-122.40598,1212979546
+37.79252,-122.40156,1212979486
+37.79419,-122.40043,1212979426
+37.79502,-122.40088,1212979371
+37.79301,-122.3977,1212979305
+37.79325,-122.39712,1212979245
+37.79521,-122.39674,1212979185
+37.79647,-122.39507,1212979125
+37.79453,-122.39304,1212979075
+37.79441,-122.39286,1212979064
+37.79402,-122.39349,1212978999
+37.79146,-122.39582,1212978955
+37.7891,-122.39867,1212978883
+37.78623,-122.40214,1212978819
+37.78352,-122.40552,1212978757
+37.78092,-122.40878,1212978704
+37.77763,-122.41302,1212978649
+37.77539,-122.4159,1212978589
+37.77635,-122.41772,1212978536
+37.77476,-122.41965,1212978463
+37.77368,-122.42111,1212978396
+37.77,-122.42231,1212978335
+37.76868,-122.42222,1212978304
+37.7621,-122.42156,1212978226
+37.7595,-122.42127,1212978152
+37.75844,-122.41904,1212978097
+37.75709,-122.41809,1212978032
+37.75805,-122.41685,1212977977
+37.75805,-122.41684,1212977971
+37.76138,-122.41719,1212977928
+37.76742,-122.41769,1212977860
+37.77019,-122.41771,1212977800
+37.77354,-122.41882,1212977746
+37.77586,-122.41946,1212977691
+37.77821,-122.41998,1212977629
+37.78148,-122.42059,1212977564
+37.78402,-122.4211,1212977498
+37.78745,-122.42178,1212977438
+37.78979,-122.42229,1212977380
+37.79149,-122.42267,1212977317
+37.79275,-122.42288,1212977257
+37.79866,-122.42407,1212977204
+37.80141,-122.42457,1212977136
+37.80519,-122.42347,1212977018
+37.80632,-122.41552,1212976901
+37.80845,-122.41178,1212976848
+37.8084,-122.41001,1212976775
+37.8084,-122.41002,1212976756
+37.80841,-122.40987,1212976696
+37.80839,-122.40986,1212976636
+37.80839,-122.40988,1212976576
+37.80835,-122.40971,1212976515
+37.80828,-122.40924,1212976455
+37.80828,-122.40924,1212976452
+37.8082,-122.40912,1212976408
+37.80655,-122.4053,1212976349
+37.80429,-122.40198,1212976294
+37.80068,-122.39873,1212976228
+37.79589,-122.39436,1212976173
+37.79331,-122.39359,1212976113
+37.79079,-122.39593,1212976064
+37.78946,-122.39686,1212975993
+37.78729,-122.4005,1212975928
+37.78489,-122.404,1212975868
+37.78189,-122.40522,1212975808
+37.78187,-122.40459,1212975752
+37.78227,-122.40409,1212975691
+37.78365,-122.40219,1212975651
+37.78557,-122.39976,1212975579
+37.78866,-122.39572,1212975528
+37.79002,-122.39506,1212975458
+37.7905,-122.3953,1212975457
+37.79013,-122.39721,1212975385
+37.78747,-122.40037,1212975325
+37.78499,-122.40356,1212975267
+37.7826,-122.40651,1212975216
+37.78154,-122.40909,1212975156
+37.77899,-122.41112,1212975085
+37.77802,-122.41555,1212975027
+37.77724,-122.41694,1212974969
+37.77529,-122.41906,1212974911
+37.77527,-122.41904,1212974898
+37.77368,-122.42089,1212974853
+37.77168,-122.42354,1212974778
+37.77086,-122.42451,1212974718
+37.76761,-122.42437,1212974657
+37.76483,-122.4239,1212974609
+37.76487,-122.4233,1212974574
+37.76488,-122.4232,1212974571
+37.76533,-122.42196,1212974519
+37.76853,-122.42226,1212974463
+37.77275,-122.42217,1212974406
+37.77614,-122.42275,1212974345
+37.77776,-122.42341,1212974278
+37.77667,-122.42473,1212974230
+37.77625,-122.42621,1212974176
+37.77531,-122.42599,1212974147
+37.77532,-122.42599,1212974124
+37.77501,-122.42591,1212974068
+37.77501,-122.42591,1212974062
+37.77431,-122.42582,1212974011
+37.77385,-122.42741,1212973951
+37.77123,-122.42688,1212973891
+37.77015,-122.42917,1212973834
+37.76849,-122.42766,1212973771
+37.76549,-122.43132,1212973691
+37.76447,-122.4328,1212973648
+37.76615,-122.42879,1212973582
+37.76629,-122.42634,1212973522
+37.76654,-122.42229,1212973468
+37.76656,-122.42212,1212973415
+37.76658,-122.4221,1212973414
+37.77259,-122.42256,1212973317
+37.77473,-122.41984,1212973184
+37.77695,-122.41742,1212973124
+37.77834,-122.41521,1212973063
+37.77992,-122.41326,1212973003
+37.7826,-122.4123,1212972943
+37.78388,-122.413,1212972901
+37.78355,-122.41574,1212972842
+37.78348,-122.41604,1212972798
+37.7832,-122.41785,1212972737
+37.78321,-122.41782,1212972688
+37.78215,-122.41857,1212972645
+37.78261,-122.41574,1212972597
+37.78447,-122.4159,1212972536
+37.78483,-122.4126,1212972476
+37.7856,-122.40949,1212972422
+37.78679,-122.40965,1212972356
+37.79008,-122.41044,1212972296
+37.7917,-122.41106,1212972236
+37.79271,-122.41427,1212972175
+37.79522,-122.41488,1212972115
+37.79897,-122.41566,1212972066
+37.80008,-122.41218,1212972000
+37.79993,-122.40966,1212971953
+37.79901,-122.40827,1212971881
+37.79901,-122.40827,1212971852
+37.79902,-122.40828,1212971851
+37.79848,-122.40746,1212971820
+37.79732,-122.40582,1212971756
+37.79558,-122.40505,1212971718
+37.79045,-122.40396,1212971658
+37.78715,-122.40314,1212971598
+37.78492,-122.40023,1212971544
+37.78242,-122.40157,1212971483
+37.78381,-122.40192,1212971434
+37.78461,-122.40089,1212971363
+37.78459,-122.4009,1212971313
+37.78461,-122.40089,1212971252
+37.78473,-122.40073,1212971196
+37.78476,-122.40072,1212971137
+37.78474,-122.4007,1212971070
+37.78613,-122.39916,1212970950
+37.78674,-122.40004,1212970890
+37.78747,-122.40109,1212970843
+37.78825,-122.40244,1212970801
+37.78953,-122.40218,1212970743
+37.7899,-122.40217,1212970684
+37.79097,-122.40239,1212970620
+37.79249,-122.40328,1212970560
+37.79244,-122.40595,1212970506
+37.79204,-122.41039,1212970440
+37.79175,-122.41068,1212970380
+37.79175,-122.41068,1212970379
+37.7922,-122.40773,1212970330
+37.79049,-122.40761,1212970270
+37.78882,-122.40821,1212970209
+37.78662,-122.40792,1212970149
+37.78651,-122.40874,1212970105
+37.7865,-122.40878,1212970088
+37.78625,-122.41077,1212970021
+37.78624,-122.41077,1212970019
+37.7866,-122.411,1212969992
+37.78572,-122.41009,1212969932
+37.78544,-122.40917,1212969909
+37.78423,-122.408,1212969856
+37.78278,-122.4064,1212969788
+37.78142,-122.4047,1212969728
+37.77873,-122.40146,1212969668
+37.77684,-122.39853,1212969608
+37.77672,-122.39851,1212969583
+37.77672,-122.39851,1212969580
+37.77446,-122.40132,1212969520
+37.77166,-122.4049,1212969459
+37.76944,-122.40201,1212969398
+37.76424,-122.40152,1212969337
+37.76109,-122.39957,1212969277
+37.75718,-122.39892,1212969216
+37.75595,-122.39883,1212969164
+37.75596,-122.39883,1212969157
+37.75986,-122.39914,1212969117
+37.76015,-122.39412,1212969058
+37.763,-122.393,1212968989
+37.77275,-122.39885,1212968928
+37.7754,-122.40176,1212968877
+37.77743,-122.40376,1212968807
+37.78058,-122.3999,1212968757
+37.78106,-122.39922,1212968687
+37.78422,-122.39487,1212968626
+37.78839,-122.39089,1212968535
+37.7884,-122.39088,1212968532
+37.78767,-122.39053,1212968464
+37.78583,-122.39318,1212968418
+37.78516,-122.39436,1212968349
+37.78219,-122.39253,1212968261
+37.78047,-122.39025,1212968200
+37.78037,-122.3904,1212968188
+37.78036,-122.39041,1212968175
+37.78108,-122.39014,1212968148
+37.78246,-122.38836,1212968104
+37.78331,-122.38833,1212968039
+37.78489,-122.38816,1212967967
+37.78726,-122.38796,1212967913
+37.78993,-122.39117,1212967847
+37.79264,-122.39407,1212967786
+37.79339,-122.39641,1212967726
+37.79623,-122.39695,1212967679
+37.79926,-122.39999,1212967605
+37.80165,-122.39993,1212967544
+37.80312,-122.4012,1212967484
+37.80459,-122.40274,1212967438
+37.80676,-122.40626,1212967387
+37.80715,-122.40908,1212967312
+37.80647,-122.41411,1212967230
+37.8063,-122.41581,1212967176
+37.80606,-122.41757,1212967150
+37.80616,-122.4185,1212967086
+37.80616,-122.4185,1212967084
+37.80599,-122.41818,1212967032
+37.80431,-122.41586,1212966979
+37.80091,-122.41106,1212966911
+37.79923,-122.40856,1212966851
+37.79826,-122.40716,1212966802
+37.79668,-122.40531,1212966742
+37.79231,-122.40499,1212966682
+37.79221,-122.40791,1212966621
+37.79246,-122.41066,1212966560
+37.79257,-122.4107,1212966555
+37.79207,-122.41047,1212966497
+37.79202,-122.40748,1212966435
+37.79185,-122.4072,1212966386
+37.79185,-122.4072,1212966384
+37.7915,-122.40726,1212966337
+37.79137,-122.40412,1212966278
+37.78659,-122.40238,1212966235
+37.78564,-122.40288,1212966160
+37.7857,-122.40574,1212966096
+37.78576,-122.40654,1212966036
+37.78576,-122.40654,1212966017
+37.78467,-122.40723,1212965957
+37.78363,-122.40854,1212965898
+37.78047,-122.4125,1212965837
+37.77874,-122.41492,1212965777
+37.77896,-122.4153,1212965717
+37.77896,-122.4153,1212965715
+37.77901,-122.41535,1212965681
+37.77865,-122.41688,1212965621
+37.77831,-122.42023,1212965562
+37.77786,-122.42317,1212965513
+37.78308,-122.42423,1212965445
+37.78907,-122.42547,1212965401
+37.79145,-122.42592,1212965319
+37.79583,-122.42681,1212965258
+37.80079,-122.42781,1212965138
+37.80093,-122.42773,1212965083
+37.80116,-122.42672,1212965020
+37.80095,-122.42622,1212964994
+37.79839,-122.42567,1212964921
+37.79545,-122.4251,1212964851
+37.7958,-122.42362,1212964790
+37.79585,-122.42359,1212964777
+37.79585,-122.42359,1212964771
+37.79683,-122.42375,1212964711
+37.7996,-122.42431,1212964651
+37.80012,-122.42684,1212964597
+37.80008,-122.43316,1212964492
+37.79996,-122.43427,1212964453
+37.80015,-122.43452,1212964399
+37.80097,-122.43636,1212964345
+37.803,-122.43412,1212964296
+37.8053,-122.43216,1212964195
+37.8053,-122.43216,1212964194
+37.80488,-122.43193,1212964168
+37.80402,-122.42666,1212964107
+37.80469,-122.42142,1212964047
+37.80492,-122.4198,1212963986
+37.80517,-122.41736,1212963926
+37.80497,-122.41689,1212963865
+37.80177,-122.41225,1212963827
+37.79776,-122.4065,1212963745
+37.79672,-122.40532,1212963685
+37.79512,-122.40455,1212963625
+37.79512,-122.40455,1212963624
+37.7951,-122.40448,1212963607
+37.79472,-122.40521,1212963528
+37.79475,-122.40504,1212963508
+37.79119,-122.40444,1212963460
+37.78758,-122.40363,1212963393
+37.7858,-122.40204,1212963334
+37.78451,-122.40008,1212963265
+37.78103,-122.39564,1212963217
+37.77892,-122.39284,1212963145
+37.77581,-122.39446,1212963095
+37.77137,-122.39789,1212963031
+37.75863,-122.39227,1212962975
+37.73416,-122.40489,1212962864
+37.72045,-122.39979,1212962811
+37.69428,-122.39174,1212962722
+37.67674,-122.3885,1212962662
+37.65371,-122.40698,1212962566
+37.64008,-122.40555,1212962517
+37.62716,-122.40194,1212962468
+37.61447,-122.39655,1212962454
+37.61735,-122.38497,1212962280
+37.61548,-122.38481,1212962219
+37.61652,-122.38627,1212960208
+37.68685,-122.39026,1212959604
+37.70365,-122.39408,1212959542
+37.71679,-122.39907,1212959489
+37.72983,-122.40388,1212959430
+37.74347,-122.40614,1212959378
+37.75713,-122.40378,1212959326
+37.76818,-122.40617,1212959259
+37.76955,-122.41634,1212959213
+37.77232,-122.42356,1212959159
+37.77572,-122.42423,1212959099
+37.77692,-122.42256,1212959039
+37.77658,-122.42139,1212958969
+37.77683,-122.42294,1212958908
+37.77692,-122.42281,1212958906
+37.77686,-122.42279,1212958871
+37.77748,-122.41866,1212958812
+37.77775,-122.41695,1212958767
+37.77813,-122.41524,1212958733
+37.78054,-122.4119,1212958668
+37.78248,-122.41011,1212958620
+37.78419,-122.40781,1212958546
+37.78611,-122.40534,1212958499
+37.78974,-122.40127,1212958425
+37.79184,-122.40211,1212958372
+37.79293,-122.40014,1212958303
+37.79585,-122.3997,1212958252
+37.79932,-122.39819,1212958159
+37.7954,-122.40079,1212958097
+37.79594,-122.40083,1212958037
+37.79531,-122.40057,1212957967
+37.79489,-122.40118,1212957919
+37.79504,-122.40108,1212957846
+37.79521,-122.40085,1212957786
+37.79477,-122.40306,1212957726
+37.79597,-122.40508,1212957666
+37.79475,-122.4049,1212957616
+37.79375,-122.4054,1212957586
+37.79008,-122.40626,1212957545
+37.79049,-122.40441,1212957510
+37.78712,-122.40314,1212957440
+37.78367,-122.39875,1212957396
+37.77825,-122.39216,1212957320
+37.77775,-122.39215,1212957271
+37.77524,-122.39527,1212957206
+37.76487,-122.39311,1212957140
+37.75129,-122.39139,1212957096
+37.72702,-122.40219,1212956976
+37.71426,-122.3972,1212956925
+37.70127,-122.3933,1212956878
+37.67711,-122.38844,1212956782
+37.66521,-122.39715,1212956745
+37.6407,-122.40571,1212956654
+37.62772,-122.40208,1212956582
+37.61651,-122.38614,1212954048
+37.6165,-122.38622,1212953957
+37.6165,-122.38623,1212953903
+37.61649,-122.38622,1212953841
+37.61648,-122.38621,1212953777
+37.61648,-122.38623,1212953716
+37.61653,-122.38623,1212953658
+37.61652,-122.38624,1212953614
+37.61651,-122.38623,1212953556
+37.61649,-122.38624,1212953429
+37.61654,-122.38622,1212953329
+37.61519,-122.39034,1212953268
+37.6162,-122.38862,1212953223
+37.61796,-122.38624,1212953210
+37.61796,-122.38624,1212953187
+37.61801,-122.38607,1212953151
+37.61798,-122.38604,1212953110
+37.61679,-122.38422,1212953064
+37.61477,-122.38564,1212952925
+37.61455,-122.38647,1212952871
+37.61442,-122.39313,1212952815
+37.6865,-122.39015,1212952489
+37.70625,-122.39461,1212952429
+37.71912,-122.39965,1212952379
+37.73225,-122.40476,1212952326
+37.74607,-122.40482,1212952274
+37.76007,-122.40639,1212952224
+37.77252,-122.40669,1212952161
+37.78012,-122.39994,1212952105
+37.78078,-122.39918,1212952073
+37.78377,-122.39705,1212952013
+37.78746,-122.4004,1212951942
+37.78863,-122.40157,1212951885
+37.78817,-122.4014,1212951843
+37.78851,-122.4018,1212951770
+37.78849,-122.40176,1212951712
+37.78858,-122.40174,1212951641
+37.78859,-122.40169,1212951580
+37.78831,-122.40175,1212951520
+37.78823,-122.40254,1212951462
+37.78567,-122.40597,1212951399
+37.78409,-122.40786,1212951339
+37.78439,-122.40444,1212951284
+37.78454,-122.40476,1212951224
+37.78454,-122.40476,1212951216
+37.78508,-122.40425,1212951186
+37.78561,-122.40583,1212951120
+37.7881,-122.40744,1212951060
+37.78881,-122.41068,1212950999
+37.79189,-122.41055,1212950939
+37.79183,-122.41085,1212950881
+37.79181,-122.4109,1212950866
+37.79186,-122.41109,1212950806
+37.79187,-122.41109,1212950746
+37.79186,-122.41109,1212950686
+37.79191,-122.41116,1212950632
+37.79192,-122.41116,1212950566
+37.79187,-122.41122,1212950505
+37.79182,-122.41123,1212950445
+37.79187,-122.41156,1212950388
+37.79178,-122.41189,1212950325
+37.79153,-122.41214,1212950265
+37.79179,-122.41169,1212950205
+37.79183,-122.41166,1212950144
+37.79181,-122.41168,1212950102
+37.79178,-122.41178,1212950049
+37.79233,-122.41185,1212949986
+37.79281,-122.41139,1212949925
+37.79228,-122.41136,1212949871
+37.79152,-122.41113,1212949805
+37.79075,-122.4153,1212949745
+37.79257,-122.41506,1212949686
+37.79588,-122.41514,1212949630
+37.79801,-122.41548,1212949591
+37.8012,-122.4161,1212949536
+37.80503,-122.41716,1212949482
+37.80541,-122.41764,1212949465
+37.80643,-122.4161,1212949390
+37.80655,-122.41606,1212949389
+37.8063,-122.41621,1212949336
+37.80678,-122.41229,1212949272
+37.80496,-122.40295,1212949140
+37.80368,-122.4016,1212949096
+37.80233,-122.4002,1212949029
+37.7987,-122.39702,1212949014
+37.7987,-122.39702,1212948999
+37.79484,-122.3935,1212948911
+37.78897,-122.38796,1212948784
+37.78462,-122.38787,1212948735
+37.78148,-122.38817,1212948669
+37.77612,-122.39402,1212948604
+37.77062,-122.39774,1212948544
+37.75751,-122.39228,1212948492
+37.74435,-122.39566,1212948443
+37.73224,-122.40449,1212948387
+37.71906,-122.39942,1212948334
+37.70612,-122.39426,1212948286
+37.69294,-122.39143,1212948241
+37.68614,-122.38989,1212948219
+37.67309,-122.39018,1212948175
+37.65349,-122.40696,1212948094
+37.64011,-122.40556,1212948046
+37.62678,-122.40183,1212948003
+37.61432,-122.39592,1212947943
+37.61608,-122.38826,1212947904
+37.61624,-122.38621,1212946165
+37.61615,-122.38624,1212946110
+37.61594,-122.38634,1212946045
+37.61588,-122.38636,1212945985
+37.61596,-122.38634,1212945925
+37.61599,-122.38633,1212945865
+37.61603,-122.38632,1212945805
+37.61617,-122.3863,1212945752
+37.61621,-122.38629,1212945692
+37.61625,-122.38629,1212945632
+37.6163,-122.38629,1212945572
+37.6164,-122.38628,1212945512
+37.61653,-122.38625,1212945452
+37.61665,-122.38625,1212945392
+37.61688,-122.38621,1212945332
+37.61653,-122.38625,1212945272
+37.61573,-122.38776,1212941064
+37.61508,-122.39071,1212941004
+37.60823,-122.38855,1212940949
+37.59945,-122.3755,1212940896
+37.59078,-122.36227,1212940851
+37.58708,-122.34607,1212940804
+37.58488,-122.32917,1212940756
+37.57485,-122.31826,1212940724
+37.56805,-122.3109,1212940680
+37.5579,-122.3003,1212940638
+37.54703,-122.29025,1212940585
+37.53631,-122.28022,1212940541
+37.52585,-122.26954,1212940490
+37.51572,-122.25811,1212940436
+37.50582,-122.24676,1212940403
+37.4969,-122.2343,1212940332
+37.4951,-122.22735,1212940282
+37.50001,-122.22426,1212940212
+37.50024,-122.2243,1212940152
+37.50024,-122.22429,1212940150
+37.49931,-122.22396,1212940119
+37.49568,-122.22992,1212940059
+37.49478,-122.23465,1212939999
+37.49478,-122.23464,1212939944
+37.50002,-122.24066,1212939885
+37.5101,-122.25196,1212939826
+37.5201,-122.26322,1212939780
+37.53008,-122.27451,1212939733
+37.54076,-122.28451,1212939687
+37.55173,-122.29483,1212939640
+37.56279,-122.3053,1212939598
+37.57284,-122.31622,1212939548
+37.58319,-122.32747,1212939502
+37.58692,-122.34327,1212939457
+37.58892,-122.35952,1212939406
+37.5972,-122.37238,1212939362
+37.60584,-122.3857,1212939312
+37.61516,-122.39838,1212939256
+37.61528,-122.39023,1212939215
+37.61528,-122.39023,1212939201
+37.61527,-122.39029,1212939190
+37.61527,-122.39038,1212939123
+37.61525,-122.39026,1212939068
+37.61526,-122.39034,1212939003
+37.61525,-122.39033,1212938949
+37.6152,-122.39023,1212938827
+37.61515,-122.39019,1212938761
+37.61515,-122.39018,1212938723
+37.61512,-122.3902,1212938667
+37.61515,-122.39027,1212938598
+37.61516,-122.39029,1212938539
+37.61517,-122.39029,1212938483
+37.61515,-122.39023,1212938357
+37.61516,-122.39023,1212938313
+37.61516,-122.39021,1212938238
+37.61515,-122.39028,1212938175
+37.6151,-122.39014,1212938059
+37.61511,-122.39011,1212937994
+37.61514,-122.39013,1212937933
+37.61513,-122.39014,1212937873
+37.61514,-122.39013,1212937812
+37.61514,-122.39014,1212937759
+37.61515,-122.39016,1212937692
+37.61509,-122.3901,1212937632
+37.6151,-122.39009,1212937572
+37.6151,-122.39013,1212937514
+37.61508,-122.3901,1212937458
+37.61505,-122.39011,1212937404
+37.61505,-122.39012,1212937332
+37.61504,-122.39015,1212937281
+37.61498,-122.39014,1212937248
+37.61498,-122.39014,1212937235
+37.61499,-122.39013,1212937175
+37.61501,-122.39013,1212937115
+37.61502,-122.39011,1212937060
+37.61502,-122.39009,1212936996
+37.61501,-122.39009,1212936936
+37.61502,-122.39008,1212936896
+37.615,-122.39009,1212936813
+37.61499,-122.39011,1212936753
+37.61499,-122.39011,1212936731
+37.615,-122.39011,1212936670
+37.61498,-122.39022,1212936610
+37.61496,-122.39019,1212936549
+37.61499,-122.39015,1212936489
+37.61498,-122.39017,1212936431
+37.61498,-122.39015,1212936368
+37.61499,-122.3901,1212936313
+37.615,-122.39011,1212936255
+37.61498,-122.39013,1212936188
+37.61497,-122.39015,1212936134
+37.61496,-122.39019,1212936067
+37.61493,-122.39025,1212936007
+37.61494,-122.39022,1212935947
+37.61493,-122.39023,1212935887
+37.61496,-122.3902,1212935827
+37.61495,-122.39019,1212935767
+37.61491,-122.39031,1212935718
+37.61493,-122.39026,1212935653
+37.61499,-122.39013,1212935593
+37.61489,-122.39029,1212935543
+37.61484,-122.39047,1212935466
+37.61497,-122.39018,1212935406
+37.61489,-122.39036,1212935345
+37.61477,-122.39064,1212935290
+37.61497,-122.39023,1212935224
+37.61493,-122.39028,1212935164
+37.61495,-122.39024,1212935103
+37.61495,-122.39024,1212935043
+37.61496,-122.39022,1212934982
+37.61499,-122.39011,1212934928
+37.615,-122.39011,1212934862
+37.615,-122.39012,1212934802
+37.61499,-122.39015,1212934742
+37.61497,-122.39012,1212934680
+37.61498,-122.39007,1212934632
+37.61501,-122.39,1212934560
+37.61498,-122.39004,1212934499
+37.61496,-122.39009,1212934439
+37.61495,-122.39009,1212934384
+37.61499,-122.39009,1212934317
+37.61502,-122.39009,1212934257
+37.615,-122.39012,1212934197
+37.61498,-122.39008,1212934174
+37.61499,-122.3901,1212934117
+37.61497,-122.39008,1212934057
+37.61501,-122.39007,1212933996
+37.61509,-122.3902,1212933939
+37.61504,-122.39018,1212933876
+37.61497,-122.39007,1212933816
+37.61504,-122.39013,1212933756
+37.61502,-122.39012,1212933702
+37.61494,-122.39005,1212933635
+37.61492,-122.39004,1212933574
+37.61499,-122.38987,1212933514
+37.61498,-122.38983,1212933453
+37.61489,-122.38995,1212933392
+37.61492,-122.38994,1212933332
+37.61488,-122.39002,1212933271
+37.61491,-122.39012,1212933211
+37.61488,-122.39007,1212933153
+37.61484,-122.38999,1212933096
+37.61479,-122.38993,1212933030
+37.61482,-122.38995,1212933006
+37.61488,-122.39003,1212932948
+37.61487,-122.39002,1212932888
+37.61476,-122.38988,1212932830
+37.61481,-122.39,1212932776
+37.61486,-122.39007,1212932705
+37.61485,-122.39007,1212932645
+37.61484,-122.39003,1212932585
+37.61482,-122.38998,1212932545
+37.61484,-122.39003,1212932485
+37.61483,-122.39009,1212932425
+37.61482,-122.39009,1212932365
+37.6148,-122.39006,1212932305
+37.61478,-122.3901,1212932245
+37.61483,-122.39005,1212932190
+37.61483,-122.39005,1212932125
+37.61481,-122.39006,1212932075
+37.6148,-122.39007,1212932006
+37.61482,-122.39004,1212931944
+37.61484,-122.39007,1212931884
+37.61483,-122.39009,1212931824
+37.61485,-122.39009,1212931763
+37.61487,-122.3901,1212931702
+37.61487,-122.39009,1212931642
+37.61481,-122.39007,1212931580
+37.6148,-122.39007,1212931520
+37.61482,-122.39005,1212931459
+37.61483,-122.39004,1212931399
+37.61482,-122.39004,1212931338
+37.61481,-122.39003,1212931278
+37.61481,-122.39003,1212931219
+37.61483,-122.39004,1212931161
+37.6148,-122.39005,1212931097
+37.61476,-122.39005,1212931037
+37.61478,-122.39005,1212930977
+37.61479,-122.39005,1212930918
+37.61478,-122.39004,1212930856
+37.61478,-122.39004,1212930805
+37.61477,-122.39002,1212930741
+37.61447,-122.39107,1212930675
+37.61425,-122.39477,1212930619
+37.61782,-122.38635,1212930554
+37.6148,-122.38563,1212930494
+37.61488,-122.38673,1212930440
+37.61518,-122.38803,1212930416
+37.61822,-122.39951,1212930356
+37.63142,-122.40314,1212930315
+37.63315,-122.41831,1212930249
+37.62912,-122.43375,1212930189
+37.6403,-122.44283,1212930140
+37.65096,-122.45319,1212930094
+37.66061,-122.46474,1212930050
+37.67385,-122.46854,1212930002
+37.68729,-122.47118,1212929952
+37.70096,-122.47168,1212929904
+37.71472,-122.47183,1212929848
+37.71937,-122.47252,1212929788
+37.72169,-122.46621,1212929728
+37.72223,-122.46121,1212929647
+37.72223,-122.46121,1212929644
+37.72223,-122.46123,1212929584
+37.72165,-122.46455,1212929533
+37.7216,-122.47047,1212929473
+37.72147,-122.47274,1212929413
+37.72079,-122.47602,1212929353
+37.7259,-122.47512,1212929305
+37.73111,-122.47477,1212929233
+37.72907,-122.47469,1212929176
+37.72783,-122.47472,1212929156
+37.71959,-122.47477,1212929090
+37.70967,-122.47107,1212929029
+37.69912,-122.47134,1212928995
+37.6856,-122.47131,1212928933
+37.67254,-122.46727,1212928885
+37.6596,-122.46333,1212928826
+37.64944,-122.45186,1212928769
+37.63896,-122.44124,1212928712
+37.62958,-122.42924,1212928652
+37.63446,-122.41336,1212928592
+37.62968,-122.40214,1212928532
+37.61663,-122.3982,1212928472
+37.61667,-122.38804,1212928413
+37.61557,-122.38445,1212928352
+37.61557,-122.38445,1212928351
+37.61557,-122.38445,1212928290
+37.61497,-122.38643,1212928231
+37.6148,-122.39156,1212928219
+37.62175,-122.40065,1212928142
+37.63368,-122.40735,1212928081
+37.63079,-122.4234,1212928033
+37.63251,-122.43761,1212927966
+37.64363,-122.44709,1212927915
+37.6544,-122.45713,1212927868
+37.66634,-122.46581,1212927816
+37.6789,-122.47174,1212927768
+37.69222,-122.47051,1212927720
+37.70595,-122.47158,1212927673
+37.7174,-122.47297,1212927613
+37.72417,-122.47517,1212927553
+37.73423,-122.4751,1212927493
+37.74156,-122.47563,1212927445
+37.75045,-122.47623,1212927373
+37.75623,-122.47664,1212927313
+37.75988,-122.4765,1212927259
+37.76003,-122.47321,1212927193
+37.7609,-122.46934,1212927133
